-0.044681147	-0.062163454	-0.09452908	0.018736007	-0.0024021966	0.016394975	0.05804424	0.0026748318	0.054730255	0.025293538	0.012338767	0.027994517	-0.18874317	-0.12882316	-0.09951654	-0.041509204
-0.09980933	-0.047069397	-0.07105071	-0.013055098	0.08213513	0.016224567	0.060409755	-0.014330615	0.059938617	0.021470103	0.0066100946	0.046365466	-0.14996767	-0.12483431	-0.040973566	-0.009616104
-0.100815736	0.017522285	-0.12987076	0.0042862887	0.06655847	0.009821584	0.029356139	0.063279696	0.02639985	0.0328328	-0.06728539	0.03949971	-0.09526574	-0.14811575	-0.025388507	-0.037175797
-0.04286625	0.045862585	-0.07943766	0.038973976	0.022544079	-0.043015696	-0.003999456	0.035476446	0.00030428654	0.0135529125	0.0038510715	0.031240694	-0.10420245	-0.17497271	-0.04899924	-0.025134495
-0.0763007	0.015317073	-0.18138249	-0.009678196	0.0721584	0.062056728	-0.016511166	0.009371948	0.10419378	0.0109702	0.010686097	0.018886866	-0.11298615	-0.10364207	-0.06724046	-0.004178519
-0.09407217	0.11583839	-0.061643712	0.023341488	-0.0003932323	-0.033166774	0.036934353	-0.058056463	0.0265916	-0.043090343	-0.03808138	0.042262353	-0.11663026	-0.14843191	-0.02307239	-0.035629388
-0.05486779	0.024588536	-0.14840478	-0.048208203	0.043360125	-0.005450878	0.07553126	0.060662307	0.082756855	0.058748767	0.0033674568	-0.02044855	-0.14120345	-0.15216379	-0.091946416	-0.050752055
-0.09500257	-0.01654652	-0.10935048	-0.0076732873	-0.034261845	-0.03560292	-0.0026617276	0.0122817345	0.109818816	-0.028538391	-0.020883195	0.050635256	-0.103869155	-0.122299895	-0.013948695	-0.031373482
-0.061410684	0.036553174	-0.06835016	-0.020910913	0.08146048	-0.044017166	0.071954794	0.048867654	0.03596212	0.024725003	0.016061367	0.086158015	-0.17669034	-0.07094276	-0.039470084	-0.05180867
-0.04884266	-0.0025878064	-0.0291547	-0.01756474	0.041697722	0.020488456	0.09283772	0.044653673	0.10619207	0.083025075	-0.021247515	0.038565297	-0.023973454	-0.0780281	-0.058675587	-0.009500557
-0.043640997	-0.0674206	-0.0006766576	0.044872183	0.05737376	0.015440273	0.05667484	-0.024381332	0.14545956	-0.0066458266	-0.030764231	0.00015841599	-0.096125245	-0.12534404	-0.052055407	-0.011195374
-0.055180423	0.059497338	-0.0026944885	0.017209493	0.034322016	-0.057879783	0.0013223971	0.019146796	0.044346135	0.018235838	0.0871091	-0.055619877	-0.101086065	-0.08553313	-0.03185053	-0.013663056
0.04474577	-0.011317034	0.01620357	0.019938162	0.02983849	-0.029362492	0.002229729	-0.051040713	-0.06540057	0.047540233	-0.018247515	0.009124135	-0.09662614	-0.052263327	0.06457132	-0.042075906
